Tweet,Label,char_length,word_count
@dkarismah @neohistoria_id Banyaknya korupsi dan sulitnya mencari pekerjaan,Sad,75,8
@satriyotutuko @Catatan_ali7 @kaesangp @RajaJuliAntoni @prabowo @Uki23 @sigitwid @psi_id Bayar sendiripun tdk boleh. Bentuk lain korupsi ala para kaum penghina &amp; pemfitnah Prabowo disepanjang 2014 sd 2019. Stlh dinaikkan derajatnya oleh Prabowopun mrk ttp tdk menunjukkan respek dan rasa hormat ke Prabowo malah mrk kangkangi. @bang_dasco @Dahnilanzar @Gerindra,Anger,365,47
Orang Dekatnya Ditangkap KPK Apakah Berlanjut ke Bobby Nasution? Komisi Pemberantasan Korupsi membuka peluang untuk memanggil Gubernur Sumut Bobby Nasution jika menemukan aliran uang terkait dugaan korupsi proyek infrastruktur. Simak Kompas https://t.co/0Vj9saCboL @hariankompas,Neutral,278,33
Jika Nadiem Jadi Tersangka Ada 9 Menteri Era Jokowi Terjerat Korupsi https://t.co/TbG7j4iwFw,Sad,92,12
@neohistoria_id At least tidak ada korupsi seperti di Indonesia semuanya jelas peraturannya jelas diikutin saja,Joy,111,15
https://t.co/F3MlwSVcZ2 Universitas Paramadina kembali menunjukkan komitmennya dalam membangun ruang dialog strategis dengan menyelenggarakan Forum Meet The Leaders bertajuk Lead With Law Stand With Integrity:#mahfudmd #paramadinauniversity #hukumindonesia #trend,Neutral,263,27
Pengadaan lampu Penerangan Jalan Umum (PJU) di Kabupaten Bogor kembali menuai sorotan tajam. https://t.co/5qmZykGgLA #KPK #korupsi #kejagung #bogor #dprdkabupatenbogor #PUPR,Neutral,173,20
 KPK mungkin akan panggil Gubernur Sumut Bobby Nasution terkait dugaan korupsi di Dinas PUPR. Kepala Dinas PUPR yang terjaring OTT disebut-sebut orang dekatnya. Ikuti terus perkembangan kasus ini! #KPK #Korupsi #Sumut https://t.co/CfN2EhV1cL https://t.co/xxHGYONIH1,Neutral,265,33
Korupsi di Konoha Luar Biasa Enak! Hukumannya Ringan APH &amp; Pimpinan Negara nya Baik Semua kpd Koruptor! Liga Korupsi Indonesia Ribuan Triliun Aman Tenteram.! @rmol_id @jawapos @tribunnews Check out Suara Rakyat's video! #TikTok https://t.co/0qY9DIfB6b,Anger,255,34
@neohistoria_id Walapun terkurung tapi disana kayanya ga ada namanya korupsi,Joy,76,10
https://t.co/xazqZnh9tJ,Neutral,23,1
https://t.co/0ArRA9Dp1y,Neutral,23,1
Komisi Pemberantasan Korupsi membuka peluang untuk memanggil Gubernur Sumut Bobby Nasution jika menemukan aliran uang terkait dugaan korupsi proyek infrastruktur. #Polhuk #Kompas60 https://t.co/ziky6Zis0V,Neutral,204,23
Komisi Pemberantasan Korupsi membuka peluang untuk memanggil Gubernur Sumut Bobby Nasution jika menemukan aliran uang terkait dugaan korupsi proyek infrastruktur. #Polhuk #Kompas60 https://t.co/kkS46NnEfQ,Neutral,204,23
@olibspop @GOAL_ID Buat yg ngga tau Messi pindah karena Barcelona saat itu keuangannya buruk(iya pas itu miskin kan di korupsi) ‍️,Sad,130,21
Mendagri Tito Karnavian Ingatkan DPRD Tak Main-Main Soal Pokir Modus Korupsi Mengintai https://t.co/icnfO7WcAu,Fear,110,13
https://t.co/U8RI2Gb1Ct,Neutral,23,1
KPK Tangkap Orang Dekat Gubernur Kasus Dugaan Korupsi PUPR Sumut Bobby Nasution akan Dipanggil? https://t.co/E5ldxbgu4t,Neutral,119,15
@ddrop37 @ztrkyre @detoge Kalau kami korupsi dari dulu udh ditangkap sih. Kan kami sudah kasih klarifikasi. Masa terus dilanjutkan fitnahnya?,Anger,141,20
Jaksa Agung ditabrak sampai kakinya buntung karena mengusut korupsi yang dilakukan tentara. #artikelhistoriaid https://t.co/ZGMpcsdT6b,Sad,134,14
https://t.co/APiZiaSQnC JurnalPatroliNews Jakarta Kementerian Pekerjaan Umum (PU) menyatakan akan melakukan langkah evaluasi menyeluruh menyusul terbongkarnya dugaan korupsi dalam proyek pembangunan jalan di Sumatera Utara.,Neutral,223,24
@dkarismah @neohistoria_id Di korupsi,Neutral,37,4
@ztrkyre @detoge @neohistoria_id Lu gak tau kah? Akun neo ini korupsi makanya dia sarkas,Anger,88,14
https://t.co/hjj5MBEWtJ,Neutral,23,1
@neohistoria_id Disana boro boro korupsi mimpi korupsi saja dah di hukum mati Piye enak nok indonesia toh cuk,Anger,109,18
@detoge @neohistoria_id Jangankan korupsi ketauan nonton/denger berita dari media asing aja udah tinggal kenangan,Sad,113,14
@neohistoria_id @detoge Makanya pelaku korupsi donasi pasti ditembak mati di sana.. Hukum di indonesia masih terlalu lembek.. Jadi pelaku maling uang donasi masih bebas ngebacot di medsos..,Anger,189,27
29 Juni 1990 Sukarton Marmosudjono meninggal mendadak. Ketika menjabat Jaksa Agung dia membuat kebijakan menayangkan wajah koruptor di televisi untuk pertama kali. #artikelhistoriaid https://t.co/sLVdhkLP1g,Neutral,206,24
Dugaan Korupsi Trump Minta Netanyahu Dibebaskan: Dia Pahlawan Bukan Koruptor! https://t.co/sPe2Nvemva,Neutral,101,11
Berikut Vonis yang Diterima Dua Terdakwa Kasus Koneksitas Korupsi TWP AD https://t.co/KJnVm8gvou,Neutral,96,12
Kasus Korupsi Laptop Nadiem Buka Suara Usai Diperiksa Kejagung | Breaking News https://t.co/wqsobRJoVR,Neutral,102,13
https://t.co/P31Yn5N0f9 JurnalPatroliNews Jakarta Drama baru mencuat dari kasus dugaan korupsi program digitalisasi pendidikan. Mantan Menteri Pendidikan Kebudayaan Riset dan Teknologi Nadiem Makarim ternyata telah dicegah ke luar negeri oleh Imigrasi sejak 19 Juni 2025.,Neutral,271,34
Komisi Pemberantasan Korupsi (KPK) mengungkap praktik korupsi dalam proyek pembangunan jalan di Satuan Kerja Pembangunan Jalan Nasional (Satker PJN) Wilayah I Sumatera Utara (Sumut). https://t.co/HcTp3fFfdT https://t.co/FxDQbEJuGU,Neutral,230,26
@asboediono_id @prabowo Nah kita tunggu Romo Prabowo serius berantas korupsi atau sebatas OMON OMON,Anger,99,14
Pendakwah Khalid Basalamah buka suara usai dipanggil Komisi Pemberantasan Korupsi (KPK) untuk digali... https://t.co/8hv8ryFqLP,Neutral,127,14
@neohistoria_id Gk ada yg berani korupsi donasi,Joy,47,7
Kalbar News: Vonis Kasus Korupsi TWP AD: Dua Terdakwa Dipenjara... https://t.co/1PEazdO8ol,Neutral,90,11
Pasti Mengetahui apapun yang dilakukan bawahannya karena diujung semua permasalahan yang terjadi disetiap Daerah selalu terhubung dengan Anggaran dan Siapa Pemegang Kuasa Anggaran - sangat Sederhana jika memang serius memberantas Korupsi cc mas Broo @prabowo #hening,Anger,266,36
Kasus Operasi Tangkap Tangan (OTT) korupsi proyek jalan di Sumatera Utara kembali jadi sorotan publik. Selengkapnya di https://t.co/CrClI3zogV https://t.co/ADQyePMA0q,Neutral,166,19
INGAT!!!! KORUPSI Tak Kenal Hari Libur! Makan Bergizi Gratis Tetap Jalan Meski Libur Sekolah Badan Gizi Nasional (BGN) memastikan program Makan Bergizi Gratis (MBG) akan tetap berjalan saat libur sekolah. https://t.co/JZMdb5o75r https://t.co/XZDFeNvcio,Anger,252,32
Publik nyaris hapal pola peristiwanya: penangkapan mengejutkan reaksi keras lalu perlahan dilupakan. Setiap skandal hanya membuat riuh sejenak. Rompi oranye memang memalukan tetapi tak cukup untuk mengubah sistem yang kebal terhadap malu. https://t.co/PtvJwfFoCx,Sad,262,33
Gelar operasi tangkap tangan KPK menegaskan tidak akan tebang pilih dalam mengusut kasus dugaan korupsi di Dinas Pekerjaan Umum dan Penataaan Ruang Sumatera Utara. #Polhuk #Kompas60 https://t.co/vPQSbV1wIc,Neutral,205,27
Follow The Money Kasus Korupsi Sumatera Utara KPK Bakal Periksa Bobby Nasution! https://t.co/fwQmTSCtBr,Neutral,103,13
Gelar operasi tangkap tangan KPK menegaskan tidak akan tebang pilih dalam mengusut kasus dugaan korupsi di Dinas Pekerjaan Umum dan Penataaan Ruang Sumatera Utara. #Polhuk #Kompas60 https://t.co/wDuJrNR0vW,Neutral,205,27
https://t.co/NVoQTmrkzz Postingan ini dibagikan via TikTok Lite. Unduh TikTok Lite : Ngeri-ngeri sedaap kalimat Sutan Batugana buat Jokowi dan Moeldoko...mudah2an akhir hayat mereka bisa bertemu dgn Sutan Batugana kader PD...yg sama -sama TDK mengakui kalo Korupsi...!,Anger,268,36
'Rakus'-nya Kadis PUPR Sumut dalam Pusaran Korupsi https://t.co/7PXpifhaWI,Anger,74,8
@neohistoria_id Korupsi donasi ditembak mati sih klo disana,Anger,59,8
Mantan Menteri Pendidikan Kebudayaan Riset dan Teknologi Nadiem Makarim resmi dicegah untuk bepergian ke luar negeri oleh Kejaksaan Agung (Kejagung). https://t.co/wgO8p84WdK https://t.co/9cFaho3Y3d,Neutral,197,22
Baru Jabat 4 Bulan Kadis PUPR Sumut Topan Ginting Jadi Tersangka Korupsi Proyek Jalan https://t.co/O00ejCb9RK,Neutral,109,15
https://t.co/NZBHy7SNNR,Neutral,23,1
Sudah tujuh bulan Serbia diguncang rangkaian unjuk rasa menuntut pemberantasan korupsi dan presiden mundur. Pemerintah bergeming. #Internasional #Kompas60 https://t.co/JNbbqsoBCZ,Neutral,178,19
Sudah tujuh bulan Serbia diguncang rangkaian unjuk rasa menuntut pemberantasan korupsi dan presiden mundur. Pemerintah bergeming. #Internasional #Kompas60 https://t.co/trixrgGIg3,Neutral,178,19
Proyek Jalan Di Sumut Berujung Korupsi 20 Persen Dari Nilai Proyek Rp231 8 Miliar https://t.co/tGiZsWWtfL,Neutral,105,15
KPK Tetapkan 5 Tersangka Kasus Dugaan Korupsi Pembangunan Jalan di Mandailing https://t.co/pL9rKIF2Zj #OTTKPK,Neutral,109,13
Media Israel Bongkar Mediasi Rahasia Akhiri Sidang Korupsi Netanyahu Tetapi Gagal https://t.co/nkpumL7Xmg https://t.co/DvS7JyjgxE,Neutral,129,13
@shda_agatha_ @DPR_RI kemarin udah tapi DPRD https://t.co/T9VUnrcwU1 https://t.co/ViphdpWben,Neutral,92,8
Sumber: https://t.co/6t0Bj18kMy https://t.co/RjMNiQ8Tex,Neutral,55,3
Telusuri Aliran Uang Korupsi Proyek Jalan di Sumut KPK Bakal Periksa Bobby Nasution https://t.co/sHGPyM3QJ2,Neutral,107,14
KPK Tegaskan Tak Tebang Pilih Gubernur Bobby Nasution Bisa Dipanggil Terkait Korupsi Jalan di Sumut https://t.co/oqOsMt2fyD,Neutral,123,16
Korupsi Jalan Rp231 8 Miliar di Sumut: KPK Telusuri Aliran Dana Bobby Nasution Siap Diperiksa https://t.co/pNOlIABXxG,Neutral,117,16
https://t.co/mzU3QggnQT: Dugaan Korupsi Proyek Jalan 'Bestie' Bobby Nasuti... https://t.co/vdTFVOwVsw,Neutral,101,9
Ustaz Khalid Basalamah Buka Suara Usai Diperiksa KPK soal Korupsi Kuota Haji Era Yaqut https://t.co/HEqMoneheu,Neutral,110,15
Alasan Nadiem Pilih Laptop Chromebook Kasus Korupsi Kemendikbudristek Naik Penyidikan https://t.co/0strLGveqi,Neutral,109,11
KPK Buka Opsi Panggil Bobby Nasution Terkait Korupsi di Dinas PUPR Sumut https://t.co/1usuVAa6mm via @InvestorID,Neutral,112,15
OTT Korupsi di Sumut Ha https://t.co/belPb28hIi https://t.co/YIhuZaG80j,Neutral,71,7
Harta Kekayaan Kadis PUPR Sumut yang Jadi Tersangka Korupsi Proyek Jalan https://t.co/efCIbC9QBD https://t.co/GG8aOKUtlO,Neutral,120,13
Tangkap Bobby nst https://t.co/dfRUvcPYQY,Anger,41,4
@joko_putro3943 @geloraco https://t.co/KmC1UjOVck,Neutral,49,3
@neVerAl0nely_ Minggu kemarin banyak anak ojol rekening @BANKBRI_ID mendapatkan transferan ratusan juta bahkan ada yg 1 M lalu rekening diblokir BRI dan penerima dipanggil ke BRI kata orang BRI itu uang Korupsi dan katanya Wilmar. Ini uang dikumpulkan BRI untuk diserahkan ke siapa?,Anger,282,43
Harta Kekayaan Kadis PUPR Sumut yang Jadi Tersangka Korupsi Proyek Jalan https://t.co/d2a5BlsLEp,Neutral,96,12
Korupsi Proyek Jalan di https://t.co/VKigFyt22z https://t.co/upZNXUPHhs,Neutral,71,6
Kecurigaan Warga Berujung Terungkapnya Dugaan Korupsi Proyek Jalan di Sumut https://t.co/48UbNBZer1,Neutral,99,11
Innalillahi.. Ust.Khalid Basalamah Diperiksa KPK Dugaan Kasus Korupsi..? https://t.co/iwBqweK40t,Sad,96,9
I love Korupsi di Indonesia..Aman Tentrem Sejahtera.! Mari Kita Maling Uang APBN/APBD &amp; Hasil Tambang serta Hasil Pajak Indonesia.! Biarin aja Rakyat Miskin. @KejaksaanRI @prabowo @BocorAlusPol @rmol_id @jawapos Check out si pray's video! #TikTok https://t.co/FmWz2K1hHc,Anger,274,35
JAKARTA https://t.co/xRRXVXryF3 Sebuah video viral menyebut mantan Menteri Pendidikan dan Kebudayaan Nadiem Makarim masuk Daftar Pencarian Orang (DPO). Tuduhan ini terkait kasus dugaan korupsi pengadaan laptop Chromebook. Namun Kejaksaan Agung langsung membantah informasi https://t.co/G55TaVgACi,Neutral,296,34
Korupsi Proyek Jalan di Sumut KPK Buka Peluang Periksa Bobby Nasution https://t.co/oeiPNCYzZE,Neutral,93,12
KPK Tetapkan Lima Tersangka Korupsi Proyek Jalan di Sumatera Utara https://t.co/82eRsQKump,Neutral,90,11
Korupsi Proyek Jalan di Sumut KPK Buka Peluang Periksa Bobby Nasution https://t.co/wt56ARIrxL https://t.co/aNyv803Oql,Neutral,117,13
KPK Tetapkan Kadis PUPR Sumut sebagai Tersangka Korupsi Proyek Jalan https://t.co/AbFUL6Nkri,Neutral,92,11
KPK OTT Tetapkan 5 Tersangka Kasus Korupsi PUPR Sumut https://t.co/p9c9QrUnKU,Neutral,77,10
KPK Potensi Panggil Bobby Nasution Soal Kasus Dugaan Korupsi Proyek Pembangunan Jalan di Sumut https://t.co/UxKR1yejSQ,Neutral,118,15
Pengadilan Militer Tinggi II Jakarta menjatuhkan vonis terhadap tiga terdakwa dalam kasus korupsi TWP AD dalam sidang yang digelar Rabu (25/6/2025). @Puspen_TNI https://t.co/JxrblU5hPt #PengadilanMiliterTinggiIIJakarta #AgustinusSoegih #KasusKorupsiTWPAD,Neutral,254,26
Komisi Pemberantasan Korupsi (KPK) menggelar operasi tangkap tangan (OTT) di wilayah Mandailing Natal Sumatera Utara. @KPK_RI https://t.co/3qfPzwuBKn #KPK #korupsi #ottkpk #BudiPrasetyo #OTTSumut #KorupsiPUPR,Neutral,208,23
Ketua DPD Partai Solidaritas Indonesia (PSI) Kota Bekasi Tanti Herawati menyambut baik hasil survei LSI terhadap 100 hari kerja Wali Kota dan Wakil Wali Kota Bekasi yang menunjukkan tingkat kepuasan publik sebesar 72 02 persen. Baca selengkapnya disini : https://t.co/HJ8hEhq8ye https://t.co/odn9e1FQ9i,Joy,302,41
Laptop Triliunan: Nadiem Diam Korupsi Jalan https://t.co/5zn3hmTLCw,Neutral,67,7
OTT KPK di Sumut Tangkap 6 Orang Diduga Kasus Korupsi Proyek Pembangunan Jalan https://t.co/z8gYZW10TH,Neutral,102,14
https://t.co/YDjh0FI3Qc,Neutral,23,1
Sebuah kementerian baru dibentuk untuk merapikan birokrasi dan memberantas korupsi. Mohammad Yamin membuat gebrakan dalam pemberantasan korupsi di Kementerian PPK. Tapi korupsi masih terjadi yang menarik perhatian HR Rasuna Said. #premium #terbaru https://t.co/L9DZEUAYQj,Neutral,271,33
KPK Sebut Ada Dua Klaster Penerimaan di Korupsi Proyek Jalan di Sumut https://t.co/45TtdwYYJo,Neutral,93,13
INFO!!! KPK menangkap enam orang dalam OTT di Mandailing Natal Sumut terkait dugaan korupsi proyek jalan. Gedung BBPJN disegel sebagai bagian dari penyelidikan. https://t.co/Mx6NxvAfIj #OTT #KPK #Korupsi #BBPJN #SumateraUtara https://t.co/kZhvunkVcI,Neutral,249,30
Cari tahu lebih lengkap di sini ️ https://t.co/Z525P4DOtD,Neutral,57,8
Duit Korupsi Mengalir Kemana ? https://t.co/yVnrBnlHgl,Neutral,54,6
Innalillahi.. Ust.Khalid Basalamah Diperiksa KPK Dugaan Kasus Korupsi..? https://t.co/Y0WJPdKa1Z,Sad,96,9
Ahok Bongkar Akar Korupsi di Indonesia: Presiden Punya Kekuatan Tapi...? https://t.co/v7hR8atPok,Neutral,96,11
OTT KPK di Mandailing Natal Terkait Korupsi Proyek PUPR Provinsi Sumut https://t.co/MrBHKKfWZt,Neutral,94,12
TRUMP DESAK ISRAEL BATALKAN KASUS KORUPSI NETANYAHU SEBUT PM ISRAEL PAHLAWAN BESAR https://t.co/rqHX6isJkq,Neutral,106,13
Dicegah ke Luar Negeri Nadiem Makarim Terseret Kasus Korupsi Chromebook https://t.co/LrChQqLFRv,Neutral,95,11
#nadiemmakarim #korupsi #kpk #chromebook #mendikbud Dicegah ke Luar Negeri Nadiem Makarim Terseret Kasus Korupsi Chromebook https://t.co/LrChQqLFRv,Neutral,147,16
Mantan Mendikbudristek sekaligus pendiri Gojek Nadiem Makarim resmi dicegah bepergian ke luar negeri oleh pihak imigrasi atas permintaan Kejaksaan Agung. Selengkapnya di https://t.co/BVgTLBEBNR https://t.co/0JEUqbqkOd,Neutral,217,24
6 Orang Terjaring OTT KPK di Mandailing Natal Terkait Dugaan Korupsi PUPR Sumut https://t.co/5NDo3RM76f https://t.co/1CXsvouXfo,Neutral,127,15
Video: Ahmad Muzani Bicara Usai KPK Usut Dugaan Korupsi di MPR https://t.co/KdJfQl88c0,Neutral,86,12
Komintmen Anti Korupsi - Gubernur Aceh https://t.co/oSftwBtuqG https://t.co/gAyPZKH8Or,Neutral,86,8
Korupsi Pembangunan Jalan di Dinas PUPR Madina Sebanyak 6 Orang di-OTT KPK! https://t.co/51MFiZW8fd,Neutral,99,13
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @HarryPattyRM00 @jhonsitorus_19 @newIding30 @NgkongRoses @sami86pilang Gue baru apreasi pemimpin bangsa ini siapa pun itu kalo caranya melawan korupsi yang seperti yang dilakukan pemerintahan China. Kalo gak ya sama aja cuma omon omon,Anger,271,35
Di Jombang Khofifah Sampaikan Siap Dipanggil KPK Meski Sempat Tertunda #politik #korupsi #korupsidanahibahpokmas #APBDPemprovJatim #GubernurJatim #Khofifah #KPK @KPK_RI @JatimPemprov https://t.co/bQO2B6Puk1,Neutral,206,20
https://t.co/wbaqFEITVj,Neutral,23,1
Klarifikasi Ustaz Khalid Basalamah Dipanggil KPK Soal Korupsi Kuota Haji https://t.co/sTidNUF5E1,Neutral,96,11
Ketika Israel bersatu menghadapi persoalan luar negeri itu bukan berarti luput dari persoalan dlm negeri. Benjamin Netanyahu baru saja menghadapi tuntutan dgn kasus dugaan korupsi. Trump menelpon jaksa Israel utk menangguhkan tuntutan terhadap Netanyahu. Persahabatan sejati. https://t.co/HC8Rx1BzU0,Neutral,299,37
Komisi Pemberantasan Korupsi (KPK) belum memberikan keterangan resmi terkait penyegelan sebuah bangunan yang diduga kantor kontraktor di Jalan Teratai Kelurahan Ujung Padang Kecamatan Padangsidimpuan Selatan Kota Padangsidimpuan pada Jumat (27/6/2025) https://t.co/bUQPe92156,Neutral,275,31
Dugaan Korupsi Pengadaan EDC BRI Oknum Rekanannya Juga Tersandung di Kasus Pertamina https://t.co/zuxMIRWItI #BRI,Neutral,113,14
@neohistoria_id jauh lebih mulia Syiah yang make the city affordable to all dibandingkan Suni yang korupsi haji dan membela eksploitasi alam ,Anger,141,21
@_Haris_Srg @puanmaharani_ri @puanmaharani_ri kan sayang banget sama suaminya. Kalau suami tersayang dipenjara bertahun-tahun tersangkut korupsi BTS di @kemkominfo_id pasti sedihlah dia.,Sad,186,21
KPK OTT Korupsi Proyek Jalan di Mandailing Natal Sumut 6 Orang Dibawa ke Jakarta https://t.co/HDcWCNK6BN,Neutral,104,15
Lisa Mariana Tak Gentar Digugat Ridwan Kamil Rp105 M Malah Singgung soal Korupsi dan Tantang Balik https://t.co/2bAKBBTjKo https://t.co/CoUgxfuqDQ,Anger,146,18
Presiden Prabowo Dapat Rapor Hijau Pemberantasan Korupsi https://t.co/1lLhdCSNVZ,Neutral,80,8
@tukangngayalll @neohistoria_id Belanda membangun di kita bukan utk negara kita bang tapi tetap utk negara dan orang2 belanda sendiri.nasib kita ya tetap akan lebih berat ketimbang hari ini liat banyak yg pejabat kagak becus kerja&amp;korupsi...,Sad,245,35
@maman1965 @JNE_ID Korupsi adalah penyakit hati. Pikiran maruk akan materi yg selalu kurang. Jiwa tamak utk menguasai apa saja. Korupsi tdk melulu soal materi. Bisa korupsi waktu korupsi kekuasaan. Menghalalkan segala cara utk meraih sesuatu. Koruptor adl mereka yg melakukan hal2 itu. Kamis Manis,Anger,297,44
@maman1965 @JNE_ID Jika skelompok org memahami &amp; menjalankan hak &amp; kewajiban maka saya yakin sifat korupsi yg mengakar bahkan sampai ranah pendidikan maka korupsi akan surut &amp; koruptor akan punah asal dg solusi &amp; konsekuensi yg seimbang. Semua elemen bertanggungjawab akan ini &amp; wajib menjalankan.,Joy,317,45
@maman1965 @JNE_ID Korupsi tak cuma tentang maling duit tp ia menciptakan ekosistem budaya koruptif penyalahgunaan wewenang dan rekayasa aturan. Koruptor adalah pelaku korupsi yg serakah tidak punya etika dan moral. Kamis manis #Giveaway,Anger,237,33
https://t.co/olEVnKqF7c JurnalPatroliNews Jakarta Penyidikan atas dugaan korupsi dalam proyek Digitalisasi Pendidikan di lingkungan Kementerian Pendidikan Kebudayaan Riset dan Teknologi,Neutral,185,19
https://t.co/JwfHTrY5TK JurnalPatroliNews Jakarta Kejaksaan Agung melalui Tim Jaksa Penyidik di bawah Direktorat Penyidikan Jaksa Agung,Neutral,135,15
https://t.co/iSXh87Gc4s JurnalPatroliNews Jakarta Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto disebut oleh tim Jaksa Penuntut Umum Komisi Pemberantasan Korupsi (KPK) sengaja memakai,Neutral,190,21
@maman1965 @JNE_ID lihat bagaimana korupsi justru dilakukan oleh seorang ulama tokoh publik maupun kepala desa. bahkan ada ungkapan menggelikan yang sudah beredar lama wajarlah jika ia korupsi modalnya untuk menang sangatlah besar bahkan kita sudah pasrah dan mewajarkan korupsi,Sad,278,39
@maman1965 @JNE_ID budaya tersebut telah merangsek ke dalam berbagai lapis masyarakat tak perduli miskin kaya pintar atau bodoh. lihat saja bagaimana sebagian masyarakat justru menyuap polisi ketika ditilang suap menyuap adalah bentuk gratifikasi. Ia adalah bentuk lain dari korupsi,Anger,282,39
@maman1965 @JNE_ID Korupsi tindakan yg sangat mrugikn orang/masy/negara dll mmanfaatkn jabatan/kkuasanny u korupsi/mngambil yg bukan milikny(uang/barang dll) dg brbagai cr.Koruptor orang yg melakukn korupsi bs prorangan.peluang u korupsi ada dmn2 dbutuhkn iman yg kuat u bs trhindar mleakukn korupsi,Fear,299,39
@maman1965 @JNE_ID Korupsi tak akan pernah hilang sebab kita hanya benci koruptor bukan korupsi salah satu masalah terbesar bangsa ini adalah perilaku koruptif yang sudah mengakar menjadi semacam budaya namun jangan samakan koruptor dengan budayawan ini hanya perumpamaan saja.,Sad,277,39
Dituding Terlibat Korupsi BSPS Camat Raas: Silahkan laporkan saya! https://t.co/5KFdI6tSOW,Neutral,90,10
Seret Nama Khofifah Terlibat Korupsi Dana Hibah Jatim MAKI Jatim Pasang Badan https://t.co/auKCCkL1Jr,Neutral,101,13
@ProfOnline_id Kebaikan dibalas dengan kebaikan toa masjidnya konsisten gak tuh ? Banyakin tiang masjidnya satu gak apa-apa biar gak korupsi,Joy,140,20
@maman1965 @JNE_ID Ada yang dipaksa korupsi oleh suatu sistem karena si koruptor tetap ingin bertahan berada di dalam sistem tersebut. Padahal sebelum masuk ke dalam sistem tersebut dia orang yang bersih.,Sad,204,31
@maman1965 @JNE_ID Korupsi adalah bahaya laten bagi siapa pun koruptor adalah pelaku koruptif yg merugikan orang lain parahnya ini menggejala di nyaris semua sektor sendi kehidupan terkecuali yg ingat pada Tuhannya bahwasanya laku tersebut adalah nirempati moga kita dijauhkan dg hal² demikian!,Fear,294,42
Prabowo Deklarasi Perang Terbuka Lawan Korupsi dan Manipulasi Dana Negara https://t.co/RLKxAHZrcK,Neutral,97,11
Nadiem Dicekal 6 Bulan ke Luar Negeri Kejagung Dalami Korupsi Proyek Pendidikan https://t.co/D7JS11Bmoj,Neutral,103,13
Ahmad Muzani Buka Suara soal Dugaan Korupsi di MPR: Kami Hormati Langkah KPK https://t.co/dV0D19Wcbv,Neutral,100,14
KPK Tetapkan Tersangka Dugaan Korupsi di MPR Gratifikasi Capai Rp 17 Miliar https://t.co/Gj0EVdUbt3,Neutral,99,13
Estimasi kerugian negara kasus korupsi proyek revitalisasi Pasar Cinde Palembang hampir Rp 1 triliun karena mencakup hancurnya pasar berstatus cagar budaya. #Polhuk #Kompas60 https://t.co/kYMoPuSuJQ,Sad,198,24
@maman1965 @JNE_ID Ayah bilang 'satu kebohongan akan menjadi kebohongan yg lain'. Korupsi dan koruptor adlh bukti dr kebohongan terstruktur yg telah jd karakter dan budaya dimana² bahkan di instansi yg mengenal Tuhan sekalipun. Mungkin benar Indonesia tak takut apapun bhkan Tuham sekalipun.,Anger,291,42
@maman1965 @JNE_ID berjuang keras buat hidup Korupsi bukan kesalahan kecil tapi kejahatan besar yang harus dihukum seberat-beratnya️ Aku benci korupsi dan lebih benci lagi kalau pelakunya bisa lolos dengan hukuman ringan atau malah dilindungi Ini bukan soal dendam tapi soal keadilan-,Anger,284,41
@maman1965 @JNE_ID Korupsi itu racun buat negara Bukan cuma soal nyolong uang tapi ngerampas hak banyak orang Jalan rusak sekolah nggak layak bantuan nggak sampe semua bisa karena ulah koruptor yang egois dan tega Mereka hidup enak dari uang yang bukan haknya sementara rakyat harus-,Anger,283,45
@maman1965 @JNE_ID Korupsi sdh mnjadi budaya dnegeri Konoha. Awalnya manis mngatakan &amp; mlakukan tindakan anti korupsi namun seiring berjalannya waktu &amp; naiknya jabatan melihat peluang sdikit lngsung kalap. Dsini pentingnya percaya pd kbenaran &amp; kjujuran sejak dini. Jalan yg dridhoi-Nya. #Giveaway,Anger,309,41
@maman1965 @JNE_ID Makanya kita harus hati-hati harus bisa membentengi diri karna siapa saja bisa melakukan korupsi dan siapa saja bisa jadi koruptor bahkan kita sendiri pun bisa jadi melakukan tindakan itu kalo kita tidak bisa menjaga diri kita,Fear,245,38
@maman1965 @JNE_ID KORUPSI = SERAKAH!!!!,Anger,40,5
@maman1965 @JNE_ID Korupsi bukan hanya tentang penggelapan dana yang bermilyar-milyar atu bahkan bertriliun-triliun saja tapi penyelewengan dana iuran warga untuk kegiatan agustusan pun itu juga disebut korupsi,Anger,210,27
@maman1965 @JNE_ID KORUPSI itu ibarat penyakit ganas menular yg menggerogoti sendi-sendi kehidupan dan sulit terdekteksi. Tau-tau dampaknya sdh sangat fatal. Sementara KORUPTOR adalah penyakitnya itu sendiri. Bakteri atau virus jahat yg sangat menginfeksi dan sangat sulit dikendalikan !,Anger,287,38
@maman1965 @JNE_ID Korupsi itu perusak moral dan banyak mendzolimi Korupsi itu bergerak menuju hilangnya sifat manusiawi Korupsi itu memakan hak orang lain secara bersamaan ataupun sendiri Koruptor itu orang orang yang hatinya busuk dan kotor Koruptor itu harus di miskinkan jangan kasih kendor,Anger,294,43
KPK Singgung Kualitas Jalan di Sumut Buruk gegara Kadis PUPR Korupsi https://t.co/zKqiiKweal,Neutral,92,12
